request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
105,interactive-chat-2,interactive-users,standard,1,,0,interactive-system-prompt-2,1000,true,1990,232,0,0,0,0,0,,0,2961,21805191,1788939162997425,1788939164127823,1788939175151010,233,ok,,length,4b0f5727-5407-4978-b34f-63952e8e06b3
56,interactive-chat-6,interactive-users,standard,1,,0,interactive-system-prompt-6,1000,true,3465,402,0,0,0,0,0,,0,4430,13367910,1788939154560309,1788939155897066,1788939175410876,403,ok,,length,d6099c78-ba88-4ecd-854d-1df5e7037901
75,interactive-chat-5,interactive-users,standard,1,,0,interactive-system-prompt-5,1000,true,2764,339,0,0,0,0,0,,0,3803,16032569,1788939157225236,1788939157448503,1788939175484188,340,ok,,length,4fb609a0-f1d5-41a7-9c0b-595a5faa16e4
139,interactive-chat-30,interactive-users,standard,1,,0,interactive-system-prompt-30,1000,true,4821,99,0,0,0,0,0,,0,5773,29594274,1788939170786823,1788939171229529,1788939176333133,100,ok,,length,4805ff5c-d91b-4695-b5e5-cab4d3d16aff
53,interactive-chat-38,interactive-users,standard,1,,0,interactive-system-prompt-38,1000,true,2728,379,0,0,0,0,0,,0,3720,12982263,1788939154174705,1788939154499932,1788939176338437,380,ok,,length,cebee121-dfab-40c0-aa95-3f12ffd69f1f
86,interactive-chat-9,interactive-users,standard,1,,0,interactive-system-prompt-9,1000,true,3498,302,0,0,0,0,0,,0,4489,17783716,1788939158975832,1788939159486123,1788939176716514,303,ok,,length,7829b59b-5ac8-4e1e-b454-005066a3b38d
97,interactive-chat-16,interactive-users,standard,1,,0,interactive-system-prompt-16,1000,true,2994,274,0,0,0,0,0,,0,3997,20624757,1788939161816530,1788939162491920,1788939176759990,275,ok,,length,818cbffd-fd4d-441b-9c98-6acc2cf4ce94
127,interactive-chat-32,interactive-users,standard,1,,0,interactive-system-prompt-32,1000,true,1095,217,0,0,0,0,0,,0,2078,25614340,1788939166806499,1788939166896764,1788939176780836,218,ok,,length,9730581f-ff85-436f-bfb6-38280c3d6d32
136,interactive-chat-25,interactive-users,standard,1,,0,interactive-system-prompt-25,1000,true,7288,86,0,0,0,0,0,,0,8200,28653841,1788939169845674,1788939170502216,1788939176829674,87,ok,,length,83e0797e-6d68-499d-b19b-dba2f3fca321
52,interactive-chat-15,interactive-users,standard,1,,0,interactive-system-prompt-15,1000,true,2537,439,0,0,0,0,0,,0,3591,12867441,1788939154061884,1788939154257302,1788939176846483,440,ok,,length,b34587b2-6c88-435a-9f5e-c31227142b8b
114,interactive-chat-6,interactive-users,standard,1,,0,interactive-system-prompt-6,1000,true,6555,280,0,0,0,0,0,,0,7471,23163636,1788939164355748,1788939165052385,1788939177228807,281,ok,,length,327b0d72-6a1d-4518-87cb-5b0c951342ad
98,interactive-chat-25,interactive-users,standard,1,,0,interactive-system-prompt-25,1000,true,4470,312,0,0,0,0,0,,0,5407,20715682,1788939161908248,1788939162351167,1788939177692063,313,ok,,length,6f1c131a-d693-499f-841a-aaa03faee121
167,interactive-chat-12,interactive-users,standard,1,,0,interactive-system-prompt-12,1000,true,5810,64,0,0,0,0,0,,0,6696,34449499,1788939175641692,1788939176132395,1788939177941021,65,ok,,length,d864cf13-c02c-4a60-bfb5-92937f903c7c
111,interactive-chat-42,interactive-users,standard,1,,0,interactive-system-prompt-42,1000,true,5303,288,0,0,0,0,0,,0,6250,22701133,1788939163893980,1788939164958166,1788939178418207,289,ok,,length,bbf559cc-c7b1-4b5c-afb1-5ce2adaf3cd0
148,interactive-chat-6,interactive-users,standard,1,,0,interactive-system-prompt-6,1000,true,3353,166,0,0,0,0,0,,0,4301,30300636,1788939171493393,1788939172447558,1788939178868809,167,ok,,length,d23a87cf-4090-4b7a-aab5-3ca8251494de
117,interactive-chat-18,interactive-users,standard,1,,0,interactive-system-prompt-18,1000,true,1815,302,0,0,0,0,0,,0,2814,23402333,1788939164594541,1788939165542180,1788939179144751,303,ok,,length,60706784-ad51-4b2c-88af-f5d55617f694
74,interactive-chat-33,interactive-users,standard,1,,0,interactive-system-prompt-33,1000,true,1693,472,0,0,0,0,0,,0,2639,15995697,1788939157187487,1788939157320295,1788939179267654,473,ok,,length,d0b05b22-ec82-4ef8-bc96-2d9ccf02d69c
84,interactive-chat-49,interactive-users,standard,1,,0,interactive-system-prompt-49,1000,true,946,386,0,0,0,0,0,,0,1903,17549566,1788939158741440,1788939159804015,1788939179383832,387,ok,,length,203dd175-a7b9-4a79-b513-0f9483a58997
107,interactive-chat-20,interactive-users,standard,1,,0,interactive-system-prompt-20,1000,true,5837,344,0,0,0,0,0,,0,6780,21932999,1788939163125265,1788939164129024,1788939179612076,345,ok,,length,05a0418d-74bd-405b-a8ae-0b9ed996ffc2
179,interactive-chat-21,interactive-users,standard,1,,0,interactive-system-prompt-21,1000,true,6027,10,0,0,0,0,0,,0,7003,37480644,1788939178673361,1788939179125571,1788939179661923,11,ok,,length,6b16e44f-b3f9-4434-84a1-8cd65ced5dbc
124,interactive-chat-23,interactive-users,standard,1,,0,interactive-system-prompt-23,1000,true,2061,299,0,0,0,0,0,,0,3063,24696921,1788939165889453,1788939166055607,1788939179684228,300,ok,,length,76665522-0a41-4dcb-af67-d3ec8cbf763c
131,interactive-chat-41,interactive-users,standard,1,,0,interactive-system-prompt-41,1000,true,5210,177,0,0,0,0,0,,0,6142,28115311,1788939169307435,1788939169712071,1788939179704809,178,ok,,length,3f7435ed-7c23-4891-8a33-48e0687033ad
126,interactive-chat-21,interactive-users,standard,1,,0,interactive-system-prompt-21,1000,true,4772,274,0,0,0,0,0,,0,5773,25547509,1788939166739320,1788939167105843,1788939179792465,275,ok,,length,378f128c-4cd2-40d5-9b0a-5b2c9c2bbb0e
147,interactive-chat-14,interactive-users,standard,1,,0,interactive-system-prompt-14,1000,true,1849,189,0,0,0,0,0,,0,2853,30196685,1788939171389067,1788939172291849,1788939180065128,190,ok,,length,a331ed1b-009f-4818-97be-55390d1557a9
77,interactive-chat-27,interactive-users,standard,1,,0,interactive-system-prompt-27,1000,true,1267,473,0,0,0,0,0,,0,2244,16441354,1788939157633382,1788939157840936,1788939180086302,474,ok,,length,d374b927-feb2-41fc-88e3-9225c78e2a1b
103,interactive-chat-27,interactive-users,standard,1,,0,interactive-system-prompt-27,1000,true,1846,358,0,0,0,0,0,,0,2807,21571275,1788939162763444,1788939162938525,1788939180128648,359,ok,,length,74c9bf87-6ff5-478c-9a52-4e4401bef806
123,interactive-chat-27,interactive-users,standard,1,,0,interactive-system-prompt-27,1000,true,3938,342,0,0,0,0,0,,0,4885,24530854,1788939165722657,1788939166006404,1788939180171586,343,ok,,length,35323e78-94e1-4840-bcbf-60ee5ac994dd
160,interactive-chat-24,interactive-users,standard,1,,0,interactive-system-prompt-24,1000,true,3247,134,0,0,0,0,0,,0,4223,33436141,1788939174628264,1788939174874129,1788939180193011,135,ok,,length,16ee98a9-8af5-4bec-8629-5e733e3c1157
106,interactive-chat-8,interactive-users,standard,1,,0,interactive-system-prompt-8,1000,true,3524,358,0,0,0,0,0,,0,4514,21867297,1788939163059443,1788939164131283,1788939180212568,359,ok,,length,dd8bdf5e-796d-4d58-ac3f-0b0f91756691
150,interactive-chat-3,interactive-users,standard,1,,0,interactive-system-prompt-3,1000,true,2391,209,0,0,0,0,0,,0,3361,30730932,1788939171923050,1788939172447534,1788939180961375,210,ok,,length,a959d49a-c65c-4a06-ad14-ad131c2ae24d
149,interactive-chat-41,interactive-users,standard,1,,0,interactive-system-prompt-41,1000,true,2551,231,0,0,0,0,0,,0,3513,30487895,1788939171680084,1788939172291949,1788939181730430,232,ok,,length,5efebe7f-e049-4a04-813d-7580c18d1ee7
129,interactive-chat-22,interactive-users,standard,1,,0,interactive-system-prompt-22,1000,true,8752,288,0,0,0,0,0,,0,9682,27084558,1788939168277203,1788939168915407,1788939181916923,289,ok,,length,c218c047-78b9-4745-a029-daa3d70039d5
135,interactive-chat-41,interactive-users,standard,1,,0,interactive-system-prompt-41,1000,true,3722,209,0,0,0,0,0,,0,4690,28502144,1788939169694941,1788939171116437,1788939182088661,210,ok,,length,5a4c2aeb-d8cd-4612-bcd1-0d4376862e56
110,interactive-chat-39,interactive-users,standard,1,,0,interactive-system-prompt-39,1000,true,10530,358,0,0,0,0,0,,0,11549,22449136,1788939163641255,1788939164574516,1788939182110696,359,ok,,length,31a7eec0-057d-4424-bec8-6db0bdb57200
73,interactive-chat-1,interactive-users,standard,1,,0,interactive-system-prompt-1,1000,true,2485,504,0,0,0,0,0,,0,3496,15475598,1788939156668066,1788939157090789,1788939182284159,505,ok,,length,e510ffb6-2ec0-41ce-9699-83995fdc8ef2
95,interactive-chat-11,interactive-users,standard,1,,0,interactive-system-prompt-11,1000,true,6241,426,0,0,0,0,0,,0,7226,20288386,1788939161480850,1788939161927850,1788939182295883,427,ok,,length,ffe2552b-41e6-46de-b253-49bc29a4d580
113,interactive-chat-43,interactive-users,standard,1,,0,interactive-system-prompt-43,1000,true,2159,408,0,0,0,0,0,,0,3123,23108801,1788939164301551,1788939165052181,1788939182317071,409,ok,,length,5efb81de-9f7f-4a12-bd7a-b53720dec7fb
138,interactive-chat-15,interactive-users,standard,1,,0,interactive-system-prompt-15,1000,true,3125,271,0,0,0,0,0,,0,4082,29153894,1788939170346409,1788939170568533,1788939182411054,272,ok,,length,933f1ec9-0622-41a4-bca1-0123158048e8
144,interactive-chat-19,interactive-users,standard,1,,0,interactive-system-prompt-19,1000,true,3760,216,0,0,0,0,0,,0,4742,29820424,1788939171012514,1788939172312394,1788939182414995,217,ok,,length,0b0d6897-d35d-44c3-a7fb-5722f18f328c
155,interactive-chat-45,interactive-users,standard,1,,0,interactive-system-prompt-45,1000,true,3075,219,0,0,0,0,0,,0,4047,32548602,1788939173741324,1788939173991369,1788939183099198,220,ok,,length,99ed901e-80d6-4652-a851-97af5c7327cd
128,interactive-chat-1,interactive-users,standard,1,,0,interactive-system-prompt-1,1000,true,3996,353,0,0,0,0,0,,0,4991,25948954,1788939167140937,1788939167451078,1788939183186112,354,ok,,length,5ad5dd59-c3e8-4f60-98b6-70189813cc0d
118,interactive-chat-23,interactive-users,standard,1,,0,interactive-system-prompt-23,1000,true,3651,402,0,0,0,0,0,,0,4664,23440803,1788939164633458,1788939165541788,1788939183229109,403,ok,,length,ce2a979e-e743-48ac-bf41-d56ed8e4809a
163,interactive-chat-12,interactive-users,standard,1,,0,interactive-system-prompt-12,1000,true,1275,215,0,0,0,0,0,,0,2243,33787747,1788939174980019,1788939175102998,1788939183374928,216,ok,,length,06f9f5b2-0269-4680-a8d4-f0bd9ea8facf
146,interactive-chat-14,interactive-users,standard,1,,0,interactive-system-prompt-14,1000,true,3045,301,0,0,0,0,0,,0,4078,30117254,1788939171309075,1788939172292243,1788939183726740,302,ok,,length,b17602b9-78e6-4da3-b226-73e806266a98
181,interactive-chat-41,interactive-users,standard,1,,0,interactive-system-prompt-41,1000,true,1266,125,0,0,0,0,0,,0,2250,37808623,1788939179000505,1788939179267422,1788939183744344,126,ok,,length,ec10173b-1e1d-49d2-99ff-a9603afc230e
156,interactive-chat-0,interactive-users,standard,1,,0,interactive-system-prompt-0,1000,true,8337,254,0,0,0,0,0,,0,9240,32603208,1788939173795544,1788939174503424,1788939183826233,255,ok,,length,86acdc61-a66c-4e16-8027-efaf361aa08d
154,interactive-chat-10,interactive-users,standard,1,,0,interactive-system-prompt-10,1000,true,2131,257,0,0,0,0,0,,0,3104,32470256,1788939173662296,1788939173826868,1788939183826608,258,ok,,length,a77515ae-9bc5-4c0e-a812-ea4cfad056dc
177,interactive-chat-23,interactive-users,standard,1,,0,interactive-system-prompt-23,1000,true,2413,138,0,0,0,0,0,,0,3386,36908388,1788939178101155,1788939178485662,1788939183853839,139,ok,,length,57b6cc06-c657-410a-93e6-6f7f1ad502df
112,interactive-chat-1,interactive-users,standard,1,,0,interactive-system-prompt-1,1000,true,3524,446,0,0,0,0,0,,0,4546,22809644,1788939164002124,1788939165542151,1788939184473068,447,ok,,length,d0da9325-30ae-45af-bbfc-20de3baf88df
168,interactive-chat-18,interactive-users,standard,1,,0,interactive-system-prompt-18,1000,true,7489,228,0,0,0,0,0,,0,8392,34601706,1788939175793611,1788939176332968,1788939184629622,229,ok,,length,4796e3ec-7aa6-4f66-a56c-572e73c8d18a
202,interactive-chat-33,interactive-users,standard,1,,0,interactive-system-prompt-33,1000,true,3275,18,0,0,0,0,0,,0,4224,42646709,1788939183839068,1788939184073395,1788939184728175,19,ok,,length,d9b92713-d485-4f7f-981a-146ee898fd08
93,interactive-chat-40,interactive-users,standard,1,,0,interactive-system-prompt-40,1000,true,2374,534,0,0,0,0,0,,0,3308,19616618,1788939160808720,1788939160989737,1788939184809000,535,ok,,length,81e94bc9-7e1e-4a25-995c-2e46e70e72d2
153,interactive-chat-41,interactive-users,standard,1,,0,interactive-system-prompt-41,1000,true,4473,325,0,0,0,0,0,,0,5484,31337640,1788939172530364,1788939172856606,1788939184868568,326,ok,,length,c8ea5bff-5cf1-44f1-ac03-fc5a6098dc5f
162,interactive-chat-30,interactive-users,standard,1,,0,interactive-system-prompt-30,1000,true,2262,268,0,0,0,0,0,,0,3289,33761809,1788939174954472,1788939175130308,1788939184907545,269,ok,,length,74952278-4b6f-4ef7-9022-7fc2c3f4fe70
157,interactive-chat-26,interactive-users,standard,1,,0,interactive-system-prompt-26,1000,true,6204,288,0,0,0,0,0,,0,7193,32649230,1788939173841743,1788939174431713,1788939184915080,289,ok,,length,a2b58be9-775f-45ff-a569-e04858a47dd2
159,interactive-chat-6,interactive-users,standard,1,,0,interactive-system-prompt-6,1000,true,1926,286,0,0,0,0,0,,0,2898,33218152,1788939174410677,1788939174703716,1788939184934662,287,ok,,length,5d430d16-7b8e-4f42-b5ad-3ee35e47261e
151,interactive-chat-5,interactive-users,standard,1,,0,interactive-system-prompt-5,1000,true,2037,321,0,0,0,0,0,,0,3028,30933997,1788939172126737,1788939172289731,1788939185017500,322,ok,,length,07083207-6fdf-4768-b65d-a227510e52ad
178,interactive-chat-46,interactive-users,standard,1,,0,interactive-system-prompt-46,1000,true,1815,183,0,0,0,0,0,,0,2788,37334007,1788939178526373,1788939178673327,1788939185056141,184,ok,,length,cbdeb54f-3bc5-422f-8a9c-1032ddf75b24
130,interactive-chat-44,interactive-users,standard,1,,0,interactive-system-prompt-44,1000,true,2002,359,0,0,0,0,0,,0,2986,27659615,1788939168852017,1788939169006955,1788939185083670,360,ok,,length,ecca0301-fda2-4e4c-a50b-ed8a1142ca62
109,interactive-chat-18,interactive-users,standard,1,,0,interactive-system-prompt-18,1000,true,4085,522,0,0,0,0,0,,0,5049,22279516,1788939163472033,1788939164401931,1788939185888603,523,ok,,length,52cd94a8-7b7e-42e6-bcf1-6a9f562e558f
190,interactive-chat-30,interactive-users,standard,1,,0,interactive-system-prompt-30,1000,true,2363,162,0,0,0,0,0,,0,3323,39220364,1788939180413080,1788939180877942,1788939186006694,163,ok,,length,d59ad945-cfaf-4fc9-b577-2757f2d2d835
81,interactive-chat-12,interactive-users,standard,1,,0,interactive-system-prompt-12,1000,true,3919,629,0,0,0,0,0,,0,4863,17278962,1788939158471065,1788939158856637,1788939186211753,630,ok,,length,af92ed5a-4176-4987-9a3c-f6e3ba224d09
