request_id,client_id,tenant_id,slo_class,vllm_priority,session_id,round_index,prefix_group,prefix_length,streaming,input_tokens,output_tokens,text_tokens,image_tokens,audio_tokens,video_tokens,reason_ratio,model,deadline_us,server_input_tokens,arrival_time_us,send_time_us,first_chunk_time_us,last_chunk_time_us,num_chunks,status,error_message,finish_reason,x_request_id
69,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,649,0,0,0,0,0,0,,0,0,216477310,1788924107727796,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,f502276e-a90c-4bdb-ab8a-ca166a961fa2
70,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,582,0,0,0,0,0,0,,0,0,219539009,1788924110791933,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,e9f7be49-8b63-4848-88fd-0811c0e19a1c
71,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,706,0,0,0,0,0,0,,0,0,221463382,1788924112714921,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,2bcb772c-063b-490e-9696-9264e81a0fb2
72,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,421,0,0,0,0,0,0,,0,0,222323581,1788924113573927,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,1ed356d7-434b-4b5d-8bcb-e775d7e221c5
73,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,1392,0,0,0,0,0,0,,0,0,222572157,1788924113823027,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,87f18b75-a3c5-452b-bd0c-6d87dbfb09df
74,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,3151,0,0,0,0,0,0,,0,0,224199324,1788924115449986,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,1b530f0d-48d1-4c44-b70d-e1badeb400d1
75,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,531,0,0,0,0,0,0,,0,0,225220021,1788924116472505,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,a34e38e1-894d-4e81-8aff-8b220b82c6e3
76,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,770,0,0,0,0,0,0,,0,0,228658744,1788924119912519,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,938493b3-541a-4cde-86e2-96caca728d5e
77,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,720,0,0,0,0,0,0,,0,0,231631167,1788924122884248,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,23016983-4a88-46c9-83f0-68b58245095d
78,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,1010,0,0,0,0,0,0,,0,0,234202488,1788924125454610,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,5576241f-60c1-41ac-9525-a1bed42c25a9
79,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,376,0,0,0,0,0,0,,0,0,242730243,1788924133982953,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,5e01849d-4764-4e8c-a009-78836496c579
80,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,1272,0,0,0,0,0,0,,0,0,247704488,1788924138958926,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,3972cf42-da90-4b51-97a0-34eae0908516
81,reasoning-9,reasoning-jobs,standard,1,,0,reasoning-system-prompt-9,250,true,2938,0,0,0,0,0,0,,0,0,248192025,1788924139443047,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,3f918756-6edc-42c4-8fa4-3be602c52f34
82,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,736,0,0,0,0,0,0,,0,0,248477070,1788924139728046,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,f553d98a-9d78-4a4a-8be5-4b8ba552f903
83,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,789,0,0,0,0,0,0,,0,0,256543002,1788924147799926,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,4f47e50b-7124-4d53-89ea-a9831961a68c
84,reasoning-9,reasoning-jobs,standard,1,,0,reasoning-system-prompt-9,250,true,689,0,0,0,0,0,0,,0,0,265497997,1788924156756856,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,facf72ae-f466-42e1-8267-6477272238b5
85,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,230,0,0,0,0,0,0,,0,0,266619133,1788924157869906,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,c070cb10-4dc8-401b-9f37-6b69ff2f775f
86,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,1590,0,0,0,0,0,0,,0,0,267717533,1788924158968766,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,3dc1cdc5-cb96-4ff8-a01c-9cadbc3df6bd
87,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,235,0,0,0,0,0,0,,0,0,268032530,1788924159283018,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,b234cbae-4dd4-4f73-a496-a376bad696f8
88,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,1020,0,0,0,0,0,0,,0,0,285109082,1788924176374978,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,9f9f678b-6bfc-49cc-aa1d-f71e5a0dfbcf
89,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,1253,0,0,0,0,0,0,,0,0,288054436,1788924179306813,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,c2bc9abb-737f-4f6f-b49b-4acba36b0f33
90,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,510,0,0,0,0,0,0,,0,0,288226638,1788924179477628,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,0d32b840-e10f-4eb5-9d45-f4a1fb80039f
91,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,617,0,0,0,0,0,0,,0,0,293779587,1788924185033913,0,0,0,error,HTTP 503: inference error: ServiceUnavailable - failed to find endpoint candidates for serving the request,,c826eeb3-9c24-420e-9a16-cb1b26b0b7e8
92,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,1122,0,0,0,0,0,0,,0,0,299950846,1788924191207020,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,95bcb9dd-0cce-4595-9a92-438cf30ff34d
93,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,1331,0,0,0,0,0,0,,0,0,309630027,1788924200881534,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,21c215b6-3455-4af3-9da9-ee8619715b20
94,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,2728,0,0,0,0,0,0,,0,0,316412931,1788924207670023,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,f7294b73-c7a3-4ca9-95d6-b401dad7b900
95,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,844,0,0,0,0,0,0,,0,0,326348564,1788924217600107,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,c4145271-a561-4583-ae09-cc9bc8a4a10c
96,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,1965,0,0,0,0,0,0,,0,0,332915836,1788924224167130,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,982220ab-4f95-426f-9da1-7718fe68a129
97,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,581,0,0,0,0,0,0,,0,0,343125155,1788924234384910,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,03778a4a-a108-4664-a93f-445e9d5c909a
98,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,1031,0,0,0,0,0,0,,0,0,346750346,1788924238004250,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,a6ce760a-fc33-4619-b44a-2a071f3b10c0
99,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,699,0,0,0,0,0,0,,0,0,347070732,1788924238321413,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,88a2a660-ed7d-4be4-b90d-24998623494c
100,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,679,0,0,0,0,0,0,,0,0,347578332,1788924238828927,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,d44dc15d-9ca1-4dfa-add7-309e70a8042f
101,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,1772,0,0,0,0,0,0,,0,0,359608075,1788924250871855,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,2d289bf6-cca9-4e98-830f-dba436d25ca1
102,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,557,0,0,0,0,0,0,,0,0,360689189,1788924251939780,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,78c59395-6227-493f-b635-cc2b82ca44f8
103,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,770,0,0,0,0,0,0,,0,0,360744048,1788924251995004,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,bb9b0f2f-5074-428e-b8e7-92b42f6eee65
104,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,556,0,0,0,0,0,0,,0,0,367458299,1788924258714628,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,6308ac42-2c3b-418f-9d0a-792d9985ed93
105,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,407,0,0,0,0,0,0,,0,0,367749759,1788924259000817,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,caa6d704-3a8c-4179-97b7-890b9c48c3ae
106,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,734,0,0,0,0,0,0,,0,0,370966291,1788924262218932,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,039803d9-c330-4276-9496-7cf8a2731636
107,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,733,0,0,0,0,0,0,,0,0,373971066,1788924265223468,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,353975d6-6be9-4b90-97a6-5dcf49e663bb
108,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,779,0,0,0,0,0,0,,0,0,374577674,1788924265828903,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,17e033b6-403c-4716-9e42-0299c061239e
109,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,482,0,0,0,0,0,0,,0,0,382604598,1788924273862034,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,ed53ad48-7611-46ba-b37c-3bfb59b11b69
110,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,695,0,0,0,0,0,0,,0,0,385558285,1788924276808931,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,ac2a3eda-ff04-4ef1-845d-8af5d423a69a
111,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,495,0,0,0,0,0,0,,0,0,389388554,1788924280642032,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,c31ede43-410c-4e8d-a02e-dc25cfa9cbbe
112,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,1378,0,0,0,0,0,0,,0,0,390981344,1788924282231951,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,2fd577c4-d407-46fb-b50e-10921abe692b
113,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,914,0,0,0,0,0,0,,0,0,391179183,1788924282430500,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,d96ca11b-8485-48a1-bd94-2891b54f380c
114,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,226,0,0,0,0,0,0,,0,0,392785625,1788924284036933,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,230dd9d6-f3d4-49be-86cf-77bedceb65ef
115,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,746,0,0,0,0,0,0,,0,0,393108034,1788924284358558,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,d2b3a0fd-99e4-408b-a82b-806b5fc60e4f
116,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,1869,0,0,0,0,0,0,,0,0,399300233,1788924290555917,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,f1c96153-7f4b-433a-a08c-152cd60ab871
117,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,1220,0,0,0,0,0,0,,0,0,399603927,1788924290855211,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,beacc7de-df02-4a85-8085-1a2a372e3218
118,reasoning-9,reasoning-jobs,standard,1,,0,reasoning-system-prompt-9,250,true,215,0,0,0,0,0,0,,0,0,401075804,1788924292326374,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,2aff8bd7-30f6-4848-839c-97fb0cfdb420
119,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,645,0,0,0,0,0,0,,0,0,404057753,1788924295308240,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,7a4ea84e-a2c0-49b5-9287-cd11bb3b2da8
120,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,1234,0,0,0,0,0,0,,0,0,404222669,1788924295473626,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,d38952a6-4caa-4bdc-9f39-2d2d33da2254
121,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,243,0,0,0,0,0,0,,0,0,405511447,1788924296761944,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,6f0e2d72-9bf9-4f45-b1fe-4557df7d21c5
122,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,858,0,0,0,0,0,0,,0,0,406241320,1788924297492734,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,5e013985-9bcd-4f72-a73e-c1f55aa27177
123,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,1274,0,0,0,0,0,0,,0,0,408255339,1788924299507677,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,1f9939a3-e728-4107-ad50-70640131fe14
124,reasoning-3,reasoning-jobs,standard,1,,0,reasoning-system-prompt-3,250,true,229,0,0,0,0,0,0,,0,0,412646962,1788924303897782,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,0b8ce944-6f3d-486c-8434-084b9f36c034
125,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,234,0,0,0,0,0,0,,0,0,413165471,1788924304416306,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,3f08c524-c046-4fea-aec4-53cf04e7599f
126,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,812,0,0,0,0,0,0,,0,0,416084543,1788924307337492,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,52766b88-f556-47c5-b116-bad58ea52b09
127,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,2386,0,0,0,0,0,0,,0,0,417080796,1788924308331777,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,1c669632-6131-4248-a24b-2a96b7127b11
128,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,1742,0,0,0,0,0,0,,0,0,423045929,1788924314297156,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,1c8bd569-cc1a-4cc6-9e80-cca65f5fc4db
129,reasoning-2,reasoning-jobs,standard,1,,0,reasoning-system-prompt-2,250,true,589,0,0,0,0,0,0,,0,0,428194442,1788924319444993,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,05ddcb00-5e1d-4c88-997a-4d0142ab2ba6
130,reasoning-1,reasoning-jobs,standard,1,,0,reasoning-system-prompt-1,250,true,303,0,0,0,0,0,0,,0,0,429707368,1788924320959010,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,5c9c4e01-db46-4254-8b77-0ed0ac9ba161
131,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,3082,0,0,0,0,0,0,,0,0,431389640,1788924322641086,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,18b60b8a-b3f9-49b7-95ae-57b5c1cf1d7c
132,reasoning-4,reasoning-jobs,standard,1,,0,reasoning-system-prompt-4,250,true,686,0,0,0,0,0,0,,0,0,434368108,1788924325620608,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,21e924f6-b632-49c5-97e2-36ce9931c0e8
133,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,948,0,0,0,0,0,0,,0,0,442066787,1788924333317955,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,76e84fa5-01ef-48d9-8c37-b9e3162d0154
134,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,1530,0,0,0,0,0,0,,0,0,445395525,1788924336649073,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,6a9afb4c-7462-4017-87b0-42ed98e70910
135,reasoning-6,reasoning-jobs,standard,1,,0,reasoning-system-prompt-6,250,true,473,0,0,0,0,0,0,,0,0,455469663,1788924346729078,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,d45edc86-0215-48f4-9bbb-9d8dc1e5db4a
136,reasoning-0,reasoning-jobs,standard,1,,0,reasoning-system-prompt-0,250,true,1825,0,0,0,0,0,0,,0,0,456434833,1788924347685663,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,98359cb1-3476-49b2-a6a6-6e87c8b7d138
137,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,1246,0,0,0,0,0,0,,0,0,459193032,1788924350445966,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,bae09ef3-47a1-4205-9b30-f2a58f8de661
138,reasoning-8,reasoning-jobs,standard,1,,0,reasoning-system-prompt-8,250,true,298,0,0,0,0,0,0,,0,0,467863708,1788924359122295,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,97017d66-0628-4553-a39f-01bafe06371b
139,reasoning-5,reasoning-jobs,standard,1,,0,reasoning-system-prompt-5,250,true,905,0,0,0,0,0,0,,0,0,469571409,1788924360821934,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,15428c7b-a011-4589-bf31-0e857ea76c1c
140,reasoning-7,reasoning-jobs,standard,1,,0,reasoning-system-prompt-7,250,true,772,0,0,0,0,0,0,,0,0,473367315,1788924364620857,0,0,0,error,HTTP 429: inference error: ResourceExhausted - failed to find target endpoint: failed to find available decode workers,,b5e0cd4e-ba93-4f91-aa52-b4997ef04b47
